WinPct,HomeWinPct,BlowoutWinPct,AvgPointDiff,SdPointDiff,PPG,Last5WinPct,AvgOppWinPct,madePlayoffs
0.5625,0.5555555555555556,0.1111111111111111,1.375,10.407038561132712,111.78125,0.4,0.4150390625,yes
0.21875,0.29411764705882354,0.42857142857142855,-5.09375,13.631934459084455,108.4375,0.2,0.4677734375,no
0.3125,0.3333333333333333,0,-0.53125,14.321164971085008,111.03125,0.4,0.4423828125,yes
0.3125,0.4117647058823529,0.3,-3.9375,12.853862228666852,107.5625,0.4,0.4658203125,no
0.46875,0.5555555555555556,0.26666666666666666,2.25,13.597912553272712,107.84375,0,0.4736328125,yes
0.375,0.5555555555555556,0.5,-0.5625,14.919001739500729,120.46875,0.4,0.4296875,yes
0.625,0.7222222222222222,0.25,6,12.471903908256117,112.03125,0.8,0.416015625,yes
0.5625,0.7058823529411765,0.1111111111111111,0.6875,10.489434007917282,117.4375,0.4,0.431640625,yes
0.25,0.42857142857142855,0,-7.71875,11.2772519387625,109.375,0,0.4482421875,no
0.5,0.7058823529411765,0.4375,3.0625,12.315574980356143,117.375,0.6,0.431640625,yes
0.375,0.6,0.25,-2.90625,11.767531533295195,115.125,0.4,0.431640625,no
0.5,0.5384615384615384,0.3125,4.46875,11.364870534153239,118.53125,0.8,0.4404296875,yes
0.375,0.42857142857142855,0.16666666666666666,-3.5,11.821249319926848,114.53125,0.2,0.427734375,no
0.34375,0.5384615384615384,0.45454545454545453,0.5,14.622121994187548,110.65625,0.4,0.443359375,yes
0.3333333333333333,0.35294117647058826,0.18181818181818182,-4.303030303030303,12.551107641571043,105.9090909090909,0.6,0.5032139577594124,yes
0.36363636363636365,0.5,0.3333333333333333,-4.666666666666667,15.061678746629363,105.51515151515152,0.2,0.5142332415059688,yes
0.6060606060606061,0.6666666666666666,0.4,4.515151515151516,14.467898111252227,113.93939393939394,0.8,0.4866850321395776,yes
0.3333333333333333,0.35,0.18181818181818182,-7.484848484848484,15.425468412906486,102.75757575757575,0,0.49586776859504134,no
0.696969696969697,0.7058823529411765,0.5652173913043478,8.696969696969697,16.485760614248377,111.63636363636364,0.6,0.480257116620753,yes
0.30303030303030304,0.4117647058823529,0.3,-5.212121212121212,14.269192285649826,104.63636363636364,0,0.494949494949495,no
0.3333333333333333,0.35294117647058826,0.09090909090909091,-6.7272727272727275,12.412878209929616,101.81818181818181,0.2,0.4793388429752066,no
0.36363636363636365,0.42857142857142855,0.08333333333333333,-6.757575757575758,13.76823859247776,106.81818181818181,0.2,0.4866850321395776,no
0.5151515151515151,0.6,0.47058823529411764,-1.2424242424242424,16.49437461498295,103.72727272727273,0.2,0.5169880624426079,yes
0.30303030303030304,0.2857142857142857,0.2,-5.9393939393939394,11.499835308438644,104.87878787878788,0.8,0.5362718089990818,no
0.8787878787878788,0.8235294117647058,0.5517241379310345,13.666666666666666,10.197017537822845,120.81818181818181,1,0.4692378328741965,yes
0.8787878787878788,0.9411764705882353,0.5172413793103449,14.06060606060606,13.390620303825067,114.87878787878788,1,0.4426078971533517,yes
0.6060606060606061,0.5789473684210527,0.65,5.96969696969697,15.629469057850399,107.33333333333333,0.8,0.46831955922865015,yes
0.42424242424242425,0.46153846153846156,0.14285714285714285,-4.454545454545454,15.79574885271926,110.48484848484848,0.2,0.4866850321395776,no
0.5454545454545454,0.6666666666666666,0.6111111111111112,6.151515151515151,16.029506410291482,116.78787878787878,0.6,0.472910927456382,no
0.24242424242424243,0.3125,0,-11.303030303030303,13.184946076124204,106.9090909090909,0.4,0.527089072543618,no
0.6060606060606061,0.7142857142857143,0.35,3.3333333333333335,14.367208033110213,106.63636363636364,0.4,0.5105601469237833,no
0.5454545454545454,0.7333333333333333,0.1111111111111111,-0.36363636363636365,10.064846564336506,109.6969696969697,0.6,0.5160697887970616,yes
0.5757575757575758,0.7222222222222222,0.3157894736842105,3.3333333333333335,14.838014242703323,103.78787878787878,0.8,0.5105601469237833,yes
0.8484848484848485,0.875,0.35714285714285715,10.090909090909092,10.598831410713506,112.24242424242425,0.6,0.472910927456382,yes
0.2727272727272727,0.3157894736842105,0.1111111111111111,-9.93939393939394,14.354745282352178,99.42424242424242,0.4,0.5179063360881543,no
0.6363636363636364,0.6875,0.38095238095238093,4.484848484848484,12.40494158622183,102.60606060606061,0.4,0.4866850321395776,yes
0.2727272727272727,0.35294117647058826,0.2222222222222222,-5.7272727272727275,14.470385117699717,99.0909090909091,0,0.527089072543618,no
0.45454545454545453,0.6875,0.13333333333333333,-1.0606060606060606,12.442214920230727,111.42424242424242,0.4,0.5252525252525253,no
0.6363636363636364,0.7333333333333333,0.38095238095238093,3.878787878787879,15.856303115318164,108.27272727272727,0.6,0.5059687786960514,yes
0.45454545454545453,0.5625,0.06666666666666667,-1.5454545454545454,11.84559757117309,108.51515151515152,0.8,0.4921946740128558,no
0.5454545454545454,0.631578947368421,0.16666666666666666,-1.8181818181818181,14.431853972754475,107.48484848484848,0.6,0.4756657483930211,no
0.8181818181818182,0.7647058823529411,0.4074074074074074,10.575757575757576,16.005917466343313,114.84848484848484,0.6,0.465564738292011,yes
0.7272727272727273,0.7647058823529411,0.5416666666666666,10.515151515151516,14.631133782368876,106,1,0.4719926538108356,yes
0.7575757575757576,0.9473684210526315,0.6,10.969696969696969,16.806778484596713,106.81818181818181,0.6,0.45821854912764004,yes
0.09090909090909091,0.0625,0,-13.484848484848484,11.979464752549495,103.0909090909091,0,0.5426997245179064,no
0.45454545454545453,0.6875,0.2,-0.12121212121212122,11.569781695643549,109.51515151515152,0.6,0.5298438934802571,no
0.24242424242424243,0.25,0,-8,11.308182877898641,104.42424242424242,0.4,0.5537190082644629,no
0.30303030303030304,0.4375,0.1,-5.242424242424242,11.144029519854744,100.54545454545455,0.4,0.4995408631772268,no
0.48484848484848486,0.5,0.4375,0.36363636363636365,15.876118428748143,112.66666666666667,0.6,0.48117539026629935,no
0.7575757575757576,0.8235294117647058,0.32,6.393939393939394,11.420757948630735,113.18181818181819,1,0.46831955922865015,yes
0.42424242424242425,0.5625,0.07142857142857142,-2.272727272727273,11.70008741226088,110.60606060606061,0.8,0.509641873278237,yes
